,coconut_id,SMILES,molecular_formula,molecular_weight,citationDOI,name,alogp,topoPSA,affinity
143,CNP0368412,O=C(OC1C(=CC23C(=O)C(C=C(CO)C(O)C12O)C4C(CC3C)C4(C)C)C)C=CC=CC=CCCC,C30H40O6,496.6361366220879,[],"5,6-dihydroxy-7-(hydroxymethyl)-3,11,11,14-tetramethyl-15-oxotetracyclo[7.5.1.0¹,⁵.0¹⁰,¹²]pentadeca-2,7-dien-4-yl deca-2,4,6-trienoate",3.7302,104.06000000000002,16.472103
41,CNP0343132,O=C(OC1C(O)C(OC)C(OCC2=CC=CCC(O)C(=CC(CC)C(OC3OC(C)(C)C(O)C(OC(=O)C(C)C)C3O)C(=CC(=CCC(OC2=O)C(O)C)C)C)C)OC1C)C=4C(O)=C(Cl)C(O)=C(Cl)C4CC,C52H74Cl2O18,1058.041046268701,"[Theriault,J.Antibiotics,40,(1987),567, Omura,J.Antibiotics,39,(1986),1407]",Tiacumicin F,6.034299999999992,266.66,16.471731
432,CNP0062566,N#CC1=C(N=C2C(=C1C(F)(F)F)CCCC2)SCC3=CC(=O)OC=4C=CC(=CC43)C(C)C,C24H21F3N2O2S,458.4979282755023,[],"2-({[2-oxo-6-(propan-2-yl)-2H-chromen-4-yl]methyl}sulfanyl)-4-(trifluoromethyl)-5,6,7,8-tetrahydroquinoline-3-carbonitrile",5.4874,87.75000000000001,16.47071
34,CNP0345932,O=C(OC)C1=C2NC=3C=CC=CC3C24CCN5CC(=CC(C1)(CCO)C54)CC6=CCC7(CC(C(=O)OC)=C8NC=9C=CC=CC9C8%10CCN6C%107)CCO,C43H48N4O6,716.8660421390821,[],"methyl 12-(2-hydroxyethyl)-15-{[12-(2-hydroxyethyl)-10-(methoxycarbonyl)-8,16-diazapentacyclo[10.6.1.0¹,⁹.0²,⁷.0¹⁶,¹⁹]nonadeca-2,4,6,9,13-pentaen-14-yl]methyl}-8,16-diazapentacyclo[10.6.1.0¹,⁹.0²,⁷.0¹⁶,¹⁹]nonadeca-2,4,6,9,14-pentaene-10-carboxylate",1.206000000000005,123.6,16.468592
46,CNP0169126,O=C1OC(C(O)(C)CS(=O)C)C23OC3C4OC(=O)C5(C)C(O)C(Cl)CC(C2=C1)(C)C45,C20H25ClO8S,460.9274987731818,[],Rakanmakilactone E,-0.1659000000000012,141.87,16.46858
158,CNP0278766,O=C1C=C(CO)COC2=CC=C(C=C12)CO,C12H12O4,220.22173951764304,"[Holroyde,J.Chem.Soc.Perkin Trans.,1,(1978),1490]","3,7-Bis(Hydroxymethyl)-1-Benzoxepin-5(2H)-One",-0.4661,66.76,16.465315
200,CNP0330970,O=C(OC1CCC23CC43CCC5(C)C(CCC5C4CCC2C1C)C(C)CCC(=C)C(C)C)C=CC6=CC=C(O)C(OC)=C6,C39H56O4,588.8610018992537,[],"7,16-dimethyl-15-(6-methyl-5-methylideneheptan-2-yl)pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",8.362599999999997,55.760000000000005,16.461998
521,CNP0317554,O=C1C=C2C3CCC(C(C)CCCC(C)C)C3(C)CCC2C4(C)CCC(O)CC14O,C27H44O3,416.63747716431885,[],"5a,7-dihydroxy-9a,11a-dimethyl-1-(6-methylheptan-2-yl)-1H,2H,3H,3aH,5H,5aH,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-5-one",5.586099999999998,57.53,16.436234
420,CNP0010871,O=S(=O)(NC1=CC=C(C=C1)S(=O)(=O)N2CC=3C=CC=CC3CC2)N(C)C,C17H21N3O4S2,395.4991653931991,[],"dimethyl({[4-(1,2,3,4-tetrahydroisoquinoline-2-sulfonyl)phenyl]sulfamoyl})amine",-0.4169000000000017,103.54999999999998,16.410004
307,CNP0067399,O=C(OCC)C1=C(C)C2C3C(=O)N(C(=O)C3C1(C)C4C(=O)N(C(=O)C24)C5=CC=C(OC)C=C5)C6=CC=C(OC)C=C6,C31H30N2O8,558.5796812498288,[],"ethyl 4,10-bis(4-methoxyphenyl)-1,14-dimethyl-3,5,9,11-tetraoxo-4,10-diazatetracyclo[5.5.2.0²,⁶.0⁸,¹²]tetradec-13-ene-13-carboxylate",0.2373999999999958,119.52,16.409563
192,CNP0299622,O=CC1=C(O)C(O)=CC2=C1C=CC3(C2=CCC4(C)C5CC(C(=O)C(O)C5(C)CCC34C)C)C,C28H34O5,450.5676153779877,[],"2,3,9-trihydroxy-6a,6b,8a,11,12b-pentamethyl-10-oxo-6a,6b,7,8,8a,9,10,11,12,12a,12b,13-dodecahydropicene-4-carbaldehyde",2.940399999999999,94.83,16.401712
67,CNP0294110,OCC1OC(OCC2OC(OC(C=CC3C(=CCCC3(C)C)C)C)C(O)C(O)C2O)C(O)C1O,C24H40O10,488.5693409516375,[],"2-({[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}methyl)-6-{[4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-yl]oxy}oxane-3,4,5-triol",0.2202999999999996,158.3,16.379145
149,CNP0384566,O=C1C=2C=CC=CC2C(=O)C13C4C=CC=5C=CC=CC5N4C(C(=O)C)C3C6=CC=C(OC)C(OC)=C6OC,C31H27NO6,509.5503459261765,[],"1'-acetyl-2'-(2,3,4-trimethoxyphenyl)-1,2',3,3'a-tetrahydro-1'H-spiro[indene-2,3'-pyrrolo[1,2-a]quinoline]-1,3-dione",0.7125999999999993,82.14000000000001,16.371792
11,CNP0209054,O=C(O)C(CCCCCC1C=CC(CCCCC)CC1O)C(O)CCC2(O)CCC(C2)C3(C=4C=CNC4)CCCCC3,C36H59NO5,585.8587246049724,[],2-(1-hydroxy-3-{1-hydroxy-3-[1-(1H-pyrrol-3-yl)cyclohexyl]cyclopentyl}propyl)-7-(6-hydroxy-4-pentylcyclohex-2-en-1-yl)heptanoic acid,6.4459999999999935,110.02,16.34926
247,CNP0376888,O=C(OC1OC2OC(=O)CC2C1C3(C)CCC4C(C)(C)CCCC54CC35)C,C22H32O5,376.4873184896081,[],"5-oxo-3-{2,5,5-trimethyl-decahydrocyclopropa[e]naphthalen-2-yl}-hexahydrofuro[2,3-b]furan-2-yl acetate",3.3968000000000025,61.830000000000005,16.341059
414,CNP0171080,OCC1=CC=C2C1=CC(C(=C)C)CC=C2C,C15H18O,214.3033769482536,[],"[4-methyl-7-(prop-1-en-2-yl)-6,7-dihydroazulen-1-yl]methanol",2.958199999999999,20.23,16.332243
96,CNP0366941,O=C(OC)CC(C=1OC(=CC(=O)C1O)CN2CCN(C3=CC=C(OC)C=C3)CC2)C4=CC=5C=C6OCOC6=CC5NC4=O,C31H31N3O9,589.59373013826,[],"methyl 3-(3-hydroxy-6-{[4-(4-methoxyphenyl)piperazin-1-yl]methyl}-4-oxo-4H-pyran-2-yl)-3-{6-oxo-2H,5H,6H-[1,3]dioxolo[4,5-g]quinolin-7-yl}propanoate",-1.2535999999999978,136.1,16.318514
451,CNP0270276,O=C(OCC1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCC(CC)C(C)C)C3(C)CC2)C(O)C(O)C1O)CCCCCCCCCCCCC,C49H86O7,787.2047982646153,[],"(6-{[1-(5-ethyl-6-methylheptan-2-yl)-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-yl]oxy}-3,4,5-trihydroxyoxan-2-yl)methyl tetradecanoate",12.40139999999999,105.45000000000002,16.303598
474,CNP0426828,O=C1C=C(OC=2C=C3OC(C=4C=CC(OC)=CC4)=C(C(=O)C=5C(O)=CC(OC)=CC5OC)C3=CC12)C=6C=CC(O)=C(OC)C6,C34H26O10,594.5655293659563,"[Ramirez,Phytochem.,64,(2003),654,  Ramirez,Phytochem.,64,(2003),1421]",Cissampeloflavone,-0.3680000000000009,129.98000000000002,16.287868
481,CNP0329174,O=C1OC(C=C(C)C)CC1=CCCC(=CCCC(=O)C)C,C18H26O3,290.3979205243627,[],3-(4-methyl-8-oxonon-4-en-1-ylidene)-5-(2-methylprop-1-en-1-yl)oxolan-2-one,4.0718,43.370000000000005,16.286304
554,CNP0004199,FC=1C=CC(=CC1)C=2ON=C(C2)CC3(NCC4=CC=C(C=C4)N(C)C)COC3,C22H24FN3O2,381.4440905174017,[],"N-{[4-(dimethylamino)phenyl]methyl}-3-{[5-(4-fluorophenyl)-1,2-oxazol-3-yl]methyl}oxetan-3-amine",1.0678999999999974,46.09,16.270931
19,CNP0193824,O=C1OCC(=C1)C2CCC3(O)C4=C(CCC23C)C5(C)CCC(OC6OC(C)C(O)C(OC)C6)CC5CC4,C30H44O7,516.6673045649604,[],"4-{3a-hydroxy-7-[(5-hydroxy-4-methoxy-6-methyloxan-2-yl)oxy]-9a,11a-dimethyl-1H,2H,3H,3aH,4H,5H,5aH,6H,7H,8H,9H,9aH,10H,11H,11aH-cyclopenta[a]phenanthren-1-yl}-2,5-dihydrofuran-2-one",3.706699999999992,94.45000000000002,16.269392
139,CNP0286426,O=C(O)C1C(=O)OC2C3C(=C(OC4OC(CO)C(O)C(O)C4O)CC3C(=C)CC(OC5CNCCC5)C12)C,C26H37NO11,539.5730986183415,[],"9-methyl-6-methylidene-2-oxo-4-(piperidin-3-yloxy)-8-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-2H,3H,3aH,4H,5H,6H,6aH,7H,9aH,9bH-azuleno[4,5-b]furan-3-carboxylic acid",-1.187600000000002,184.24,16.269226
189,CNP0332611,O=C(OCC12C(CC(=O)OC)C3(C)CC2(O)C(O)(C(OC(=O)C)C4(O)C5CC(=O)OC(C6=COC=C6)C5(C)C(OC(=O)C)C(OC(=O)C)C41O)C3OC(=O)C)C,C37H46O19,794.7511964809604,[],"[3,4,12,14-tetrakis(acetyloxy)-6-(furan-3-yl)-2,11,13,17-tetrahydroxy-18-(2-methoxy-2-oxoethyl)-5,15-dimethyl-8-oxo-7-oxapentacyclo[13.2.1.0²,¹¹.0⁵,¹⁰.0¹³,¹⁷]octadecan-1-yl]methyl acetate",-3.5333000000000023,274.24999999999994,16.267532
3,CNP0456409,O=C(OC)C1N(C(=O)C)CCN(C(=O)C=2OC=CC2)C1,C13H16N2O5,280.2770497713756,[],,-1.450399999999999,76.15,16.252335
291,CNP0158971,O=C(C=1C(=NOC1C(O)C)C=2SC=CC2)N3CCCC3COC,C16H20N2O4S,336.4077005425113,[],"1-{4-[2-(methoxymethyl)pyrrolidine-1-carbonyl]-3-(thiophen-2-yl)-1,2-oxazol-5-yl}ethan-1-ol",-0.0185000000000028,96.66,16.241276
539,CNP0211505,O=C1C2=C(O)C=C(O)C(=C2OC(C3=CC=C(O)C=C3O)C1)CCC(CC=C(C)C)C(C)CC,C27H34O6,454.5562844087691,[],"8-[3-(butan-2-yl)-6-methylhept-5-en-1-yl]-2-(2,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-1-benzopyran-4-one",3.884299999999997,107.22,16.238482
344,CNP0142544,O=C1CCC2(C)C3C(=CCC2C1)C4CCC(C(C)CCC(C)C(C)C)C4(C)CC3,C28H46O,398.6652847136196,"[NA, 10.1016/s0031-9422(00)00165-5]",Ergost-7-En-3-One,7.301999999999997,17.07,16.226498
166,CNP0432485,O=C1C=CC2(C)C(C1)CCC3C2CCC4(C)C5C(=C(OC5CC34)CCC(C)C)C,C27H40O2,396.6063092214463,[],,5.581999999999996,26.3,16.2179
339,CNP0409326,O=C1C2=CC=C3C(=C2C(=O)C=4C=CC=C(OC)C14)C(O)CC(O)(C)C3,C20H18O5,338.35467614247113,[],Sm 196 B,0.1742000000000013,83.83000000000001,16.205639
330,CNP0418832,OC1=CC=C2C(OCC(C3=CC(OC)=C(O)C=C3OC)C2)=C1,C17H18O5,302.3224684521072,[],"3-(4-hydroxy-2,5-dimethoxyphenyl)-3,4-dihydro-2H-1-benzopyran-7-ol",0.1576000000000003,68.15,16.19461
126,CNP0315843,O=C1C2=C(OC3=CC=C(OC)C(=C31)CC=C(C)C)C=C4OC(C=CC4=C2O)(C)C,C24H24O5,392.4452642525778,[],"5-hydroxy-8-methoxy-2,2-dimethyl-7-(3-methylbut-2-en-1-yl)-2,6-dihydro-1,11-dioxatetracen-6-one",2.124599999999997,64.99000000000001,16.17028
483,CNP0041059,FC1=CC=C(N)C=C1C,C7H8FN,125.14378373515834,[],4-fluoro-3-methylaniline,0.5629,26.02,16.153427
63,CNP0224151,O=CC1(C)C(OC2OC(C(=O)O)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)CCC4(C)C1CCC5(C)C4CC=C6C7CC(C)(C)CCC7(C(=O)OC8OC(C)C(O)C(O)C8OC9OC(C)C(OC%10OCC(O)C(O)C%10O)C(OC%11OC(CO)C(O)C(O)C%11O)C9O)CCC65C,C65H102O32,1395.4887478636706,"[Tan,Phytochem.,52,(1999),153]",Lobatoside I,-2.5554,505.8800000000002,16.150198
136,CNP0048215,O=C1OC2=C(C=CC(=C2C)C)C(=C1)CNC3=CC=C(OCC)C=C3,C20H21NO3,323.3863917558457,[],"4-{[(4-ethoxyphenyl)amino]methyl}-7,8-dimethyl-2H-chromen-2-one",2.2328999999999994,47.56,16.14036
106,CNP0132940,C#CC=CC(O)C1OC2CC1OC(C=CC2O)CC,C15H20O4,264.3174732386134,[],"3-ethyl-9-(1-hydroxypent-2-en-4-yn-1-yl)-2,8-dioxabicyclo[5.2.1]dec-4-en-6-ol",1.7128999999999988,58.92,16.124397
90,CNP0318461,O=C(O)CC1CCN(C(=O)CC=2C=CC=CC2)CC1CCN3CCC(C(=O)N)CC3,C23H33N3O4,415.52669983376063,[],4-carbamoyl-1-{2-[4-(carboxylatomethyl)-1-(2-phenylacetyl)piperidin-3-yl]ethyl}piperidin-1-ium,0.8365999999999987,103.94,16.121737
77,CNP0425909,O=C(OC1CC(=CCC21C(=C)CC(O)C(Br)C2(C)C)C)C,C17H25BrO3,357.2827718445989,"[Martin,Phytochem.,28,(1989),3365]",11-Acetoxy-2-Bromo-3-Hydroxy-Beta-Chamigrene,3.265199999999999,46.53,16.108124
89,CNP0326715,O=C(NCC1OC(CC(=O)NC(C)C)C(O)C1O)NC2CCCCC2,C17H31N3O5,357.4458078729504,[],"2-(5-{[(cyclohexylcarbamoyl)amino]methyl}-3,4-dihydroxyoxolan-2-yl)-N-(propan-2-yl)acetamide",-0.0139999999999989,119.92,16.075434
30,CNP0188268,OC=1C=C2C(=CC1OC)CNC3CC4=C5OCOC5=CC=C4CC23,C19H19NO4,325.35917927897555,[],"17-methoxy-5,7-dioxa-21-azapentacyclo[11.8.0.0³,¹¹.0⁴,⁸.0¹⁴,¹⁹]henicosa-3,8,10,14(19),15,17-hexaen-16-ol",0.0831000000000004,59.95,16.072577
62,CNP0452778,O=C1N(C2=NC(=NC=C2CN1C=3C=CC=CC3Br)NC4=CC=C5OC(CO)COC5=C4)C,C22H20BrN5O4,498.3296685221593,[],,-0.1131000000000002,98.99,16.04371
442,CNP0250712,O=C1NCC(=O)C1=C2OC=CC(C=CC)=C2,C12H11NO3,217.22109704328383,"[NA, 10.1016/j.phytochem.2008.08.005]",(Z)-Vermelhotin,0.0094999999999992,55.400000000000006,16.04022
530,CNP0185537,O=C(OC1OC(CO)C(O)C(O)C1O)C=C(C)CCC=C(C)CCC(O)C(O)(C)C,C21H36O9,432.5059653184009,[],"3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl 10,11-dihydroxy-3,7,11-trimethyldodeca-2,6-dienoate",0.9970999999999964,156.91,16.038359
177,CNP0412535,O=C(O)C1=CCC2C(C)(C)CCCC2(C)C1CCC(C)CCOC(=O)C,C22H36O4,364.519676577342,[],"1-[5-(acetyloxy)-3-methylpentyl]-5,5,8a-trimethyl-1,4,4a,5,6,7,8,8a-octahydronaphthalene-2-carboxylic acid",5.047599999999999,63.6,16.035595
519,CNP0471889,O=C(C1=CC=C(O)C(=C1O)CN2CCCC(C)C2)CC3=CC=C(OC)C=C3,C22H27NO4,369.4549129999458,[],,1.8320999999999976,70.0,16.016312
590,CNP0395780,O=C1C=2C=C(OC)C(OC)=CC2N=CN1CC(=O)NCCCN(C)C,C17H24N4O4,348.39752087563653,[],"2-(6,7-dimethoxy-4-oxo-3,4-dihydroquinazolin-3-yl)-N-[3-(dimethylamino)propyl]acetamide",-1.3286000000000011,83.47,16.012396
380,CNP0305685,O=C(OCC)CC1N(C)C2C3=CC=4OCOC4C=C3C1C5=CC=6OCOC6C=C5C2,C23H23NO6,409.4326957365695,[],"ethyl 2-{23-methyl-5,7,16,18-tetraoxa-23-azahexacyclo[10.9.2.0²,¹⁰.0⁴,⁸.0¹³,²¹.0¹⁵,¹⁹]tricosa-2(10),3,8,13(21),14,19-hexaen-22-yl}acetate",0.3610000000000016,66.46000000000001,15.996078
383,CNP0345994,O=C(OC1COC(OC2CCC34CC54CCC6(C)C(C(O)CC6(C)C5CC(OC7OC(CO)C(O)C(O)C7O)C3C2(C)C)C8(OC(CC8)C(O)(C)C)C)C(OC(=O)C)C1OC(=O)C)C,C47H74O17,911.0820867008237,[],"4,5-bis(acetyloxy)-6-({14-hydroxy-15-[5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-7,7,12,16-tetramethyl-9-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)oxan-3-yl acetate",0.7893999999999981,246.42999999999995,15.995837
92,CNP0220483,OC(COC1CN2CC3=CC=4OCOC4C=C3C51CCC(OC)CC25)CC,C21H29NO5,375.4594635383788,"[Dopke,Z.Chem.,21,(1981),71]",Narcimarkine,0.4293000000000009,60.390000000000015,15.995715
463,CNP0294392,O=S(=O)(O)OC1C(O)CC2(C3=C(C4=CCCC(CCCC(=C)C(C)C)C4(C)C(OC)C3)CCC2C1(C)C)C,C31H50O6S,550.7923650501717,[],"[3-hydroxy-6-methoxy-1,1,4a,6a-tetramethyl-7-(5-methyl-4-methylidenehexyl)-1,2,3,4,4a,5,6,6a,7,8,9,11,12,12a-tetradecahydrochrysen-2-yl]oxidanesulfonic acid",5.934200000000001,101.44,15.988802
294,CNP0129173,O=C1OCC2N1C3=CC(=CC=C3CN(C(=O)C4CCCC4)CC2)C,C19H24N2O3,328.4061813275711,[],"9-cyclopentanecarbonyl-14-methyl-4-oxa-2,9-diazatricyclo[9.4.0.0²,⁶]pentadeca-1(15),11,13-trien-3-one",2.2154999999999987,49.85,15.981833
27,CNP0290219,O=C1OC(=O)C(=C1C)CCC(=O)OC(C(OC)C(O)CC(=O)C(C)C(O)CCC(C)C2OC3(OC(CCC(C(=O)C)C)C(C)C(O)C3)CCC2C)C(C)C,C41H66O13,766.956525579212,[],"5,9-dihydroxy-12-[10-hydroxy-3,9-dimethyl-8-(3-methyl-4-oxopentyl)-1,7-dioxaspiro[5.5]undecan-2-yl]-4-methoxy-2,8-dimethyl-7-oxotridecan-3-yl 3-(4-methyl-2,5-dioxo-2,5-dihydrofuran-3-yl)propanoate",4.745499999999996,192.19,15.976519
50,CNP0135945,O=C(OC1CC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C(=O)O)CCC43C)C(C)(C)C1O)C=CC6=CC=C(O)C(O)=C6,C39H54O7,634.8433351743101,"[17202693, Yang,Chem.Pharm.Bull.,55,(2007),15]","11-{[3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}-10-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-icosahydropicene-4a-carboxylic acid",6.373600000000001,124.29000000000002,15.968863
250,CNP0222649,O=C(OCCN(C)C)C=C1CCC2C(C(=O)C(O)C3C(C(=O)OC)(C)CCCC23C)C1C,C25H39NO6,449.5812195913581,"[Harborne,Phytochemical Dictionary Second Edition,Taylor and Francis,(1999),Chapter19]",Erythrophleguine,3.112000000000001,93.14,15.964087
491,CNP0116665,OC1(C)CCC2C3CCC4CC5(SC5)CCC4(C)C3CCC21C,C21H34OS,334.56092938323224,[],"1,9a,11a-trimethyl-hexadecahydrospiro[cyclopenta[a]phenanthrene-7,2'-thiiran]-1-ol",4.520799999999997,20.23,15.960202
469,CNP0227553,O=CC12CC(CCCCC)C(O)C3CCC(CC(CC4(O)C1CCC56CCC#CC7=CC=CC(=C7CC(NC)C8CC(CC45O)C6C9=CC(=O)OC98)CO)C32O)C(C)C%10CCCC%10,C54H75NO8,866.177237591077,[],"32-(1-cyclopentylethyl)-27,28,36,39-tetrahydroxy-14-(hydroxymethyl)-17-(methylamino)-21-oxo-37-pentyl-20-oxanonacyclo[28.8.1.1¹⁸,²⁵.0²,²⁸.0⁵,²⁴.0⁵,²⁷.0¹⁰,¹⁵.0¹⁹,²³.0³⁵,³⁹]tetraconta-10,12,14,22-tetraen-8-yne-1-carbaldehyde",7.108899999999997,156.55,15.955271
456,CNP0267128,O=P(O)(OCC1OC(N2C=NC=3C(=NC=NC32)N)C(O)C1O)OC4C(O)C(OC4CO)N5C=NC=6C(=NC=NC65)N,C20H25N10O10P,596.4480797574588,[],"{[5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}({[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]oxy})phosphinic acid",-5.595,297.62999999999994,15.950104
470,CNP0110657,O=C1OC(C=2NC(=O)CC(C3=CC=C(OC)C(OC)=C3)C12)(C)C,C17H19NO5,317.33711241296896,[],"4-(3,4-dimethoxyphenyl)-7,7-dimethyl-1H,2H,3H,4H,5H,7H-furo[3,4-b]pyridine-2,5-dione",-0.0986000000000025,73.86,15.945103
523,CNP0167394,O=C(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,C27H44O2,400.6380722367495,[],"6-{7-hydroxy-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-1-yl}-2-methylheptan-3-one",6.0239999999999965,37.3,15.938705
541,CNP0347471,O=C1C=CC(CCC(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C)C(C)(C)C1,C24H40O12,520.5681508067763,[],"5,5-dimethyl-4-(3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}butyl)cyclohex-2-en-1-one",-1.5686000000000024,195.6,15.935255
598,CNP0238025,OC1CC2=CCC3C4CC=C(C(O)(C)CC(C)C(C)C(C)C)C4(C)CCC3C2(C)CC1,C29H48O2,428.6913070456286,[],Sarcophytosterol,6.480999999999996,40.46,15.916042
415,CNP0193168,OC1CCC(=CC=C(CCC(O)(C)C2OC1(C)CC2)C(C)C)C,C20H34O3,322.482918348545,[],"1,5,11-trimethyl-8-(propan-2-yl)-15-oxabicyclo[10.2.1]pentadeca-5,7-diene-2,11-diol",3.867299999999998,49.69,15.913572
224,CNP0379344,O=C(OCC=1C=C2C=C(OC)C=CC2=NC1O)C,C13H13NO4,247.24711937529284,[],(2-hydroxy-6-methoxyquinolin-3-yl)methyl acetate,0.6991999999999996,68.12,15.884161
202,CNP0164037,OC(C=CC1(O)C(O)(C)CC(C)CC1(C)C)C,C14H26O3,242.3549769372107,[],"2-(3-hydroxybut-1-en-1-yl)-1,3,3,5-tetramethylcyclohexane-1,2-diol",1.745299999999998,60.69,15.879269
258,CNP0244429,O=C1C2=CC=C(OC)C(OC)=C2C(=O)C3=CC=C(C=C13)C,C17H14O4,282.2913005092346,[],"1,2-dimethoxy-6-methyl-9,10-dihydroanthracene-9,10-dione",0.9459999999999996,52.6,15.857166
547,CNP0017300,O=C(C=1ON=C(C=2C=CC(F)=CC2)C1C(O)C)N3CCC(CC=4C=CC=CC4)CC3,C24H25FN2O3,408.46620478533686,[],"1-[5-(4-benzylpiperidine-1-carbonyl)-3-(4-fluorophenyl)-1,2-oxazol-4-yl]ethan-1-ol",2.3729,62.13,15.848799
501,CNP0298543,O=C1C(O)=C(OC=2C1=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C2C)C=4C=CC(O)=CC4,C22H22O11,462.4043405167666,"[Harborne, The Handbook of Natural Flavonoids, 1, (1999), 297.Flavonol O-glycosides, Iinuma,J.Nat.Prod.,54,(1991),1144]",8-C-Methylkaempferol 7-Glucoside,-2.325000000000001,186.37,15.834642
437,CNP0435455,O1CC(=C2CCC3(OC3CCC4(OC4CCC(=CC12)C)C)C)C,C20H30O3,318.45115533324184,[],,3.537299999999996,34.29,15.821274
404,CNP0394189,OC1C2(C)CN3CC1(CN(C2)C34CCOC(C)(C)C4)CCC,C18H32N2O2,308.45956653382007,[],"2,2,7'-trimethyl-5'-propyl-1',3'-diazaspiro[oxane-4,2'-tricyclo[3.3.1.1³,⁷]decan]-6'-ol",2.001700000000001,35.94,15.814121
85,CNP0111220,C(#CC#CC1OC1C=CC=C)C#CC,C13H10O,182.2183791240713,[],"2-(buta-1,3-dien-1-yl)-3-(hepta-1,3,5-triyn-1-yl)oxirane",3.333600000000001,12.53,15.807872
129,CNP0475476,O=C1C=2C=CC=CC2C(=O)C=3C(O)=C(OC4OC(CO)C(O)C(O)C4OCCC=5C=C(N)NCC5)C(=CC13)CN=C(N)N,C29H33N5O9,595.6015462664076,[],,-2.5585999999999984,245.20000000000005,15.801382
138,CNP0062576,O=C(NC=1C=CC=CC1)NC2=CC=C3N(C2=O)CC4CN(C(=O)C=5C=CC(=CC5)C=6C=CC=CC6)CC3C4,C31H28N4O3,504.5801815184022,[],"3-(11-{[1,1'-biphenyl]-4-carbonyl}-6-oxo-7,11-diazatricyclo[7.3.1.0²,⁷]trideca-2,4-dien-5-yl)-1-phenylurea",1.343300000000001,81.75,15.794507
375,CNP0119778,CCCC1(C)CCCC2(C)C1CCC3C4(C)CCCC(C)(C)C4CCC32C,C27H48,372.6710253969138,[],"1,4a,4b,7,7,10a-hexamethyl-1-propyl-octadecahydrochrysene",8.317400000000003,0.0,15.794278
573,CNP0472309,O=C(N1CCC2=CC(OC)=C(OC)C=C2C1C=3C(O)=NC(=S)N(C3O)C4=CC=C(Cl)C=C4)C,C23H22ClN3O5S,487.95777904046827,[],,1.5200999999999991,126.92,15.793413
140,CNP0474814,O=C(O)C1OC(OC2=CC=C3C(=O)[C-](C4=CC=C(O)C=C4)C([OH+]C3=C2)C(=O)N)C(O)(CNCC(CC=5C=NCC5)C(C)CC=CC=6C=CC=CC6CC)C(O)C1O,C43H49N3O11,783.8643043237188,[],,1.6193999999999993,221.23,15.791744
392,CNP0163279,O=C1CCC2=CC=C(OC)C(OCC3=CC=C4C(C=CC(O)=C4CC#COC5(C=CC(CCCCC=6C=CC=C(C6)NC(=N)NC)CC5)C1)=C3)=C2,C43H47N3O5,685.851993250651,[],"N-[3-(4-{11'-hydroxy-25'-methoxy-19'-oxo-2',16'-dioxaspiro[cyclohexane-1,17'-tetracyclo[20.3.1.1⁴,⁸.0⁷,¹²]heptacosane]-1'(26'),2,4'(27'),5',7'(12'),8',10',22',24'-nonaen-14'-yn-4-yl}butyl)phenyl]-N'-methylguanidine",4.906799999999997,112.9,15.780055
319,CNP0076099,O1CC(C)CCC12OC3CC4C5CCC6CCCCC6(C)C5CCC4C3(C)C2C,C27H44O2,400.6380722367495,[],"5,7',8',13'-tetramethyl-5'-oxaspiro[oxane-2,6'-pentacyclo[10.8.0.0²,⁹.0⁴,⁸.0¹³,¹⁸]icosane]",6.1884000000000015,18.46,15.772274
